TRACT_ID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NHPD_Units,Permits,Pop,Pop_density,Non_white_share,White_non_hisp,Black_non_hisp,Asian_non_Hisp,Hispanic,Workers,Transit_to_work,Walk_to_Work,Bike_to_work,Green_commute_share,BA_plus_25_plus,Med_HH_inc,Cost_burdened,Very_cost_burdened,Med_housing_value,Jobs,Job_density,Housing_units,Housing_density,Permit_density,Permits_per_capita,Subsidized_hsg_share
G5300330032704,53,33,32704,53033032704,327.04,Census Tract 327.04,G5020,S,16775239,545880,47.4933201,-121.772091,32556.64033,17321122.94,88,756,7606,1174.317073,0.283328951,0.716671049,0.004733105,0.052458585,0.16105706,3679,0.024191356,0.054090786,0,0.078282142,0.487507152,114234,0.714912281,0.536549708,602900,2871,443.2637809,2969,458.3943453,116.7214972,99.3952143,0.029639609
G5300330032705,53,33,32705,53033032705,327.05,Census Tract 327.05,G5020,S,52619291,582390,47.4666205,-121.8050261,39759.83311,53201688.4,0,116,3451,169.8625884,0.150680962,0.849319038,0,0.019124891,0.095044915,1706,0.025205158,0,0,0.025205158,0.47467383,118750,0.264214047,0.056856187,502300,233,11.46855494,1376,67.72846179,5.709666837,33.61344538,0
G5300330032706,53,33,32706,53033032706,327.06,Census Tract 327.06,G5020,S,458845767,11916761,47.4631821,-121.4989644,145932.4105,470762590.5,0,121,2983,16.8377592,0.083137781,0.916862219,0.003017097,0.010727456,0.042239356,1838,0.003264418,0.010881393,0.005984766,0.020130577,0.336925961,99194,0.178947368,0.178947368,457300,281,1.586124819,1395,7.87417837,0.682993249,40.56319142,0
G5300330032800,53,33,32800,53033032800,328,Census Tract 328,G5020,S,1390641456,27389939,47.6530738,-121.4312774,204283.56,1418031321,0,194,2744,5.110538985,0.057580175,0.942419825,0.00255102,0.004737609,0.044460641,1365,0.017582418,0.007326007,0.003663004,0.028571429,0.458513189,73750,0.557291667,0.229166667,595700,933,1.737657752,1718,3.199674189,0.361313616,70.69970845,0
G5300350080101,53,35,80101,53035080101,801.01,Census Tract 801.01,G5020,S,2222371,389458,47.5971819,-122.6482136,6630.437181,2222366.619,71,272,2705,3152.451971,0.285397412,0.714602588,0.014417745,0.104621072,0.123844732,1187,0.079191238,0.00084246,0.01347936,0.093513058,0.266509434,64117,0.639830508,0.324152542,281000,307,357.7829039,1287,1499.891196,316.993322,100.5545287,0.055167055
G5300350080102,53,35,80102,53035080102,801.02,Census Tract 801.02,G5020,S,2352097,303795,47.5919702,-122.6378825,7679.314413,2352097.215,0,325,5643,6213.733067,0.452064505,0.547935495,0.053163211,0.117136275,0.185539607,2765,0.049909584,0.009403255,0.005786618,0.065099458,0.199001052,53352,0.555642023,0.33151751,251000,835,919.451907,2370,2609.70182,357.8705027,57.59347865,0
G5300350080200,53,35,80200,53035080200,802,Census Tract 802,G5020,S,2488267,0,47.5975999,-122.6212773,6503.87341,2488265.131,418,30,3633,3781.518143,0.4596752,0.5403248,0.064134324,0.086154693,0.159922929,1371,0.040116703,0.037928519,0.005835157,0.083880379,0.165354331,47786,0.53649635,0.321167883,267100,1018,1059.616149,1599,1664.367605,31.22640911,8.257638315,0.261413383
G5300350080300,53,35,80300,53035080300,803,Census Tract 803,G5020,S,1665513,210831,47.5830335,-122.6219546,5334.386849,1665510.656,231,469,3533,5494.059784,0.296065667,0.703934333,0.067647891,0.024624965,0.083781489,1652,0.12409201,0.033292978,0,0.157384988,0.256477657,52041,0.524647887,0.313380282,309100,2950,4587.454391,1847,2872.21297,729.3274947,132.7483725,0.125067677
G5300350080400,53,35,80400,53035080400,804,Census Tract 804,G5020,S,2880224,4201651,47.5927143,-122.5952674,9270.222888,2880226.076,48,73,3606,3242.628742,0.190793123,0.809206877,0.029950083,0.045757072,0.048807543,1745,0.12722063,0.065902579,0.0252149,0.218338109,0.401325479,67566,0.508928571,0.158482143,326900,336,302.1417796,1779,1599.732815,65.64389855,20.24403771,0.02698145
G5300350080500,53,35,80500,53035080500,805,Census Tract 805,G5020,S,1037718,1499176,47.5635753,-122.6236127,5386.712138,1037716.048,114,403,3073,7669.745984,0.332574032,0.667425968,0.047510576,0.042954767,0.164659941,1811,0.067918277,0.19823302,0.006626173,0.272777471,0.317011397,60000,0.430208333,0.179166667,256500,2813,7020.825074,1815,4529.96712,1005.82741,131.1422063,0.062809917
G5300350080600,53,35,80600,53035080600,806,Census Tract 806,G5020,S,2348816,880486,47.5794687,-122.6494564,7378.570312,2348813.387,0,134,4927,5432.895305,0.33143901,0.66856099,0.035721534,0.054394155,0.11629795,2518,0.131453535,0.025814138,0.007545671,0.164813344,0.265329513,49962,0.761776581,0.285329744,236200,978,1078.419243,2362,2604.525819,147.7588737,27.19707733,0
G5300350080700,53,35,80700,53035080700,807,Census Tract 807,G5020,S,3825442,2750202,47.591731,-122.67488,23068.71334,3825443.754,0,97,3186,2157.058484,0.205586943,0.794413057,0.008160703,0.022284997,0.088198368,1477,0.023019634,0,0,0.023019634,0.352303523,71196,0.672634271,0.242966752,322200,786,532.1556711,1585,1073.112899,65.67315534,30.44569994,0
G5300350080800,53,35,80800,53035080800,808,Census Tract 808,G5020,S,1137381,592890,47.5906614,-122.6899677,4996.833535,1137380.351,0,0,2355,5362.69025,0.510828025,0.489171975,0.137154989,0.047133758,0.226751592,1048,0.057251908,0.005725191,0,0.062977099,0.219614417,63485,0.625,0.133152174,0,373,849.3772668,847,1928.746769,0,0,0
G5300350080900,53,35,80900,53035080900,809,Census Tract 809,G5020,S,13486868,932762,47.561621,-122.6985656,20478.50091,14419642.03,69,208,4466,857.6406991,0.4520824,0.5479176,0.052171966,0.058217644,0.108598298,2006,0.03888335,0.004985045,0,0.043868395,0.214285714,69500,0.502717391,0.305706522,303300,2890,554.9891671,2076,398.670419,39.94385701,46.57411554,0.033236994
G5300350081000,53,35,81000,53035081000,810,Census Tract 810,G5020,S,3137288,1243123,47.5537558,-122.6691376,11076.00616,3137290.608,489,753,4800,3962.640003,0.24125,0.75875,0.043125,0.030416667,0.090416667,2078,0.094321463,0.004331088,0.008180943,0.106833494,0.189825581,51344,0.325842697,0.206332993,217100,1425,1176.408751,2299,1897.939451,621.6391505,156.875,0.212701174
G5300350081100,53,35,81100,53035081100,811,Census Tract 811,G5020,S,1441028,0,47.5651325,-122.6577561,6371.151845,1441030.995,0,123,2807,5045.076588,0.230138938,0.769861062,0.072319202,0.036693979,0.050231564,1177,0.077315208,0.158028887,0.010195412,0.245539507,0.216216216,55855,0.466037736,0.281132075,220500,2016,3623.396652,1186,2131.621245,221.0703314,43.81902387,0
G5300350081200,53,35,81200,53035081200,812,Census Tract 812,G5020,S,872122,0,47.5671935,-122.6427741,4135.317747,872123.813,14,28,2468,7329.353756,0.243922204,0.756077796,0.053889789,0.020664506,0.083873582,1408,0.081676136,0.190340909,0.006392045,0.278409091,0.260517799,65268,0.370826011,0.165202109,240900,198,588.0113629,1342,3985.410349,83.15312203,11.3452188,0.010432191
G5300350081400,53,35,81400,53035081400,814,Census Tract 814,G5020,S,1660484,1829481,47.5621761,-122.6329783,13636.89925,1660485.131,0,0,3480,5428.030998,0.243678161,0.756321839,0.044827586,0.002873563,0.152298851,3408,0.052816901,0.898180751,0,0.950997653,0.126159555,0,0.129411765,0.082352941,0,541,843.8404511,90,140.380112,0,0,0
G5300350090101,53,35,90101,53035090101,901.01,Census Tract 901.01,G5020,S,46128023,11503686,47.8586518,-122.5704821,56200.17293,46439224.56,0,541,6355,356.8194206,0.179228954,0.820771046,0.003776554,0.011487018,0.045318647,2348,0.070698467,0.009369676,0.012776831,0.092844974,0.415589427,85721,0.134556575,0.091743119,351300,1321,74.17127532,2993,168.0504368,30.37597271,85.12981904,0
G5300350090102,53,35,90102,53035090102,901.02,Census Tract 901.02,G5020,S,48669522,8269399,47.8201712,-122.5111787,55732.25319,48702402.98,94,698,5895,313.707209,0.155725191,0.844274809,0,0.026463104,0.048685327,2703,0.137254902,0,0,0.137254902,0.456121802,90214,0.461414791,0.247588424,469800,1114,59.28241405,2946,156.7737808,37.14463645,118.4054283,0.031907671
G5300350090201,53,35,90201,53035090201,902.01,Census Tract 902.01,G5020,S,15977025,2597499,47.7888844,-122.6697605,18882.94104,15992968.84,0,440,5214,845.2260672,0.10088224,0.89911776,0.014767932,0.019754507,0.015343306,2455,0.073319756,0.00610998,0.010183299,0.089613035,0.495087901,105481,0.550295858,0.189349112,437500,1552,251.5901144,2101,340.5868752,71.32709428,84.38818565,0
G5300350090202,53,35,90202,53035090202,902.02,Census Tract 902.02,G5020,S,52225853,5620888,47.8016795,-122.6116982,41574.02846,52293168.16,0,634,5160,255.8950765,0.227131783,0.772868217,0.005620155,0.02751938,0.114728682,2483,0.057994362,0.003624648,0.004430125,0.066049134,0.358490566,96375,0.336986301,0.115068493,395700,859,42.59958735,2081,103.2010958,31.4413718,122.8682171,0
G5300350090300,53,35,90300,53035090300,903,Census Tract 903,G5020,S,28714543,2962518,47.7245503,-122.7160114,27288.50059,28790504.27,0,2,6825,615.599867,0.376263736,0.623736264,0.0603663,0.018315018,0.172454212,4579,0.139113344,0.361214239,0.001965495,0.502293077,0.250102669,66736,0.549604917,0.197541703,0,1134,102.2842856,1271,114.6413818,0.180395565,0.293040293,0
G5300350090400,53,35,90400,53035090400,904,Census Tract 904,G5020,S,23445392,620382,47.7155912,-122.6722681,29121.54775,23445391.37,0,252,4929,544.5015121,0.193142625,0.806857375,0.004869142,0.067559343,0.024954352,2140,0.031308411,0.004672897,0,0.035981308,0.359953366,99240,0.555555556,0.365740741,390600,1399,154.5460774,1892,209.0072755,27.83817834,51.12598904,0
G5300350090501,53,35,90501,53035090501,905.01,Census Tract 905.01,G5020,S,5790252,2322942,47.7415921,-122.65022,16412.33772,5803906.648,269,459,4705,2104.553318,0.144102019,0.855897981,0.016790648,0.011264612,0.08565356,2078,0.028873917,0.01973051,0,0.048604427,0.313226941,47336,0.558912387,0.29305136,360200,3310,1480.567797,2582,1154.932342,205.3113651,97.55579171,0.104182804
G5300350090502,53,35,90502,53035090502,905.02,Census Tract 905.02,G5020,S,7035974,0,47.7402073,-122.6267559,14966.21505,7035969.742,0,762,4625,1702.492791,0.244108108,0.755891892,0,0.042594595,0.136216216,2228,0.087073609,0.003590664,0.005385996,0.096050269,0.435688406,86628,0.471976401,0.386430678,386100,2755,1014.133543,1861,685.0462883,280.4971906,164.7567568,0
G5300350090700,53,35,90700,53035090700,907,Census Tract 907,G5020,S,16564017,5741681,47.6852765,-122.5277148,28462.9129,16662654.3,0,387,5311,830.4402763,0.13556769,0.86443231,0.008472981,0.038599134,0.044812653,2455,0.254582485,0.011812627,0.028105906,0.294501018,0.74262667,144375,0.25,0.113207547,772800,1314,205.4600872,2089,326.6408844,60.51221746,72.86763321,0
G5300350090800,53,35,90800,53035090800,908,Census Tract 908,G5020,S,18696127,8958856,47.6692086,-122.5598869,29228.4233,18699201.33,0,301,4081,565.3439067,0.14800294,0.85199706,0,0.035775545,0.056358736,1827,0.229337712,0.004926108,0.003831418,0.238095238,0.73425896,136528,0.442176871,0.238095238,831900,758,105.0062929,1993,276.0917437,41.69774955,73.75643225,0
G5300350090901,53,35,90901,53035090901,909.01,Census Tract 909.01,G5020,S,2403387,547506,47.6276234,-122.5239262,8603.400582,2403387.05,174,636,4239,4568.119741,0.099079972,0.900920028,0.005189903,0.00754895,0.022175041,1747,0.316542645,0.180309101,0.006296508,0.503148254,0.625831821,90598,0.414424112,0.215285253,645000,3500,3771.743122,2158,2325.549045,685.3796073,150.0353857,0.080630213
G5300350090902,53,35,90902,53035090902,909.02,Census Tract 909.02,G5020,S,5239025,2300389,47.6361972,-122.5070824,12817.61664,5244435.082,165,673,3766,1861.776805,0.105682422,0.894317578,0,0.034784918,0.005841742,1702,0.206815511,0.066392479,0.028202115,0.301410106,0.689762151,124338,0.327935223,0.125506073,651200,1139,563.081195,1676,828.5549454,332.7073259,178.7041954,0.098448687
G5300350091001,53,35,91001,53035091001,910.01,Census Tract 910.01,G5020,S,14194358,4925303,47.6157579,-122.5635795,17583.89491,14241588.26,0,290,4117,751.2126332,0.123876609,0.876123391,0.001700267,0.02696138,0.02744717,1731,0.250144425,0,0,0.250144425,0.845604808,139732,0.67,0.43,943000,344,62.76831329,1456,265.6705353,52.91514783,70.43964051,0
G5300350091002,53,35,91002,53035091002,910.02,Census Tract 910.02,G5020,S,14423414,6436711,47.5841524,-122.5141539,23638.90665,14423411.3,0,488,3345,600.6560048,0.086995516,0.913004484,0.005979073,0.031390135,0.028699552,1287,0.222999223,0.03962704,0.063714064,0.326340326,0.75732899,132933,0,0,853400,647,116.1806981,1498,268.9933319,87.62933643,145.8893871,0
G5300350091100,53,35,91100,53035091100,911,Census Tract 911,G5020,S,19894610,9871009,47.6756645,-122.6317547,29167.54713,20076782.76,0,355,5166,672.5378672,0.166473093,0.833526907,0.010646535,0.021680217,0.079945799,2453,0.033020791,0.016714227,0,0.049735018,0.374495561,101162,0.527950311,0.211180124,428100,596,77.59050887,2268,295.2605271,46.21582324,68.71854433,0
G5300350091201,53,35,91201,53035091201,912.01,Census Tract 912.01,G5020,S,5792107,964311,47.6484942,-122.7008884,12604.56089,5792103.871,523,149,4481,2003.715871,0.321580004,0.678419996,0.038384289,0.077884401,0.099754519,2347,0.110353643,0.019599489,0.002556455,0.132509587,0.237166992,73981,0.394545455,0.136363636,353100,8252,3689.949424,2081,930.5362034,66.62657103,33.25150636,0.25132148
G5300350091204,53,35,91204,53035091204,912.04,Census Tract 912.04,G5020,S,3555844,1352266,47.6476102,-122.6745265,8427.750489,3571010.107,0,80,3729,2716.110623,0.347278091,0.652721909,0.106462859,0.089836417,0.051488335,1712,0.064252336,0.014018692,0,0.078271028,0.264582539,70781,0.544276458,0.289416847,341900,2314,1685.459904,1717,1250.619989,58.27000533,21.45347278,0
G5300350091205,53,35,91205,53035091205,912.05,Census Tract 912.05,G5020,S,4218746,114181,47.6776005,-122.6633738,14348.8619,4332927.903,0,108,3920,2406.580864,0.395918367,0.604081633,0.010714286,0.206887755,0.098979592,2062,0.018913676,0,0,0.018913676,0.381463041,90250,0.53526971,0.2406639,336500,107,65.6898348,1308,803.0121862,66.30375849,27.55102041,0
G5300350091206,53,35,91206,53035091206,912.06,Census Tract 912.06,G5020,S,1921034,0,47.6686575,-122.6736618,7299.203549,1921036.104,0,249,4615,6222.063289,0.393066089,0.606933911,0.121126761,0.064788732,0.110942579,2563,0.051502146,0.008193523,0,0.059695669,0.334435991,79555,0.399179367,0.093200469,377500,153,206.2785879,2038,2747.68472,335.7082902,53.95449621,0
G5300350091301,53,35,91301,53035091301,913.01,Census Tract 913.01,G5020,S,35051853,4542751,47.6185633,-122.8170858,40136.87828,35116458.46,0,403,4216,311.5210449,0.083017078,0.916982922,0,0.013994307,0.049810247,2221,0.010355696,0.01530842,0,0.025664115,0.255193798,102857,0.508474576,0.446327684,373500,256,18.91588888,1892,139.8002412,29.77774694,95.58823529,0
G5300350091302,53,35,91302,53035091302,913.02,Census Tract 913.02,G5020,S,34276059,3261226,47.6522391,-122.7423623,39969.0193,34289991.98,0,398,5993,452.8466573,0.144335058,0.855664942,0.005673285,0.06858001,0.043383948,2856,0.06197479,0,0,0.06197479,0.377358491,131184,0.354609929,0.106382979,474200,659,49.79575291,2338,176.6653571,30.0739145,66.41081261,0
G5300350091400,53,35,91400,53035091400,914,Census Tract 914,G5020,S,8212943,4790927,47.6019181,-122.689175,19511.69699,8212944.514,0,134,3676,1159.242953,0.24945593,0.75054407,0.079162133,0.09031556,0.022306855,1765,0.081586402,0.007365439,0.005665722,0.094617564,0.313317937,94300,0.354581673,0.123505976,463000,140,44.14962279,1583,499.206092,42.2574961,36.45266594,0
G5300350091500,53,35,91500,53035091500,915,Census Tract 915,G5020,S,5085451,3345310,47.6289311,-122.669034,10725.29622,5085450.5,0,210,4455,2268.903394,0.309090909,0.690909091,0.020650954,0.112008979,0.050505051,2055,0.023844282,0.003892944,0,0.027737226,0.314066154,83595,0.399014778,0.044334975,298900,133,67.73606091,1521,774.635704,106.9516751,47.13804714,0
G5300350091600,53,35,91600,53035091600,916,Census Tract 916,G5020,S,5059142,0,47.6355961,-122.6398152,9332.563896,5059136.228,86,256,6590,3373.69887,0.327921093,0.672078907,0.057207891,0.082701062,0.104704097,3593,0.017255775,0.003061508,0,0.020317284,0.341346154,78663,0.454003407,0.138841567,283500,752,384.9805083,3096,1584.972944,131.0571943,38.84673748,0.027777778
G5300350091701,53,35,91701,53035091701,917.01,Census Tract 917.01,G5020,S,5319959,2789001,47.6385276,-122.6065403,12217.05177,5369469.492,0,222,4104,1998.006226,0.269736842,0.730263158,0.016325536,0.078216374,0.085526316,2200,0.011818182,0.005,0,0.016818182,0.301886792,97429,0.296296296,0.203703704,331700,80,38.94748979,1416,689.3705692,108.0792842,54.09356725,0
G5300350091702,53,35,91702,53035091702,917.02,Census Tract 917.02,G5020,S,2142503,0,47.6263371,-122.6167556,6625.666494,2142503.49,172,135,4778,5775.937392,0.300753453,0.699246547,0.021557137,0.034323985,0.112180829,2050,0.068780488,0,0,0.068780488,0.267252604,71250,0.693581781,0.287784679,281900,191,230.8924324,1800,2175.949625,163.1962218,28.25449979,0.095555556
G5300350091800,53,35,91800,53035091800,918,Census Tract 918,G5020,S,6592832,1950183,47.6083906,-122.6021165,13169.94197,6592835.232,19,102,2646,1039.478716,0.277777778,0.722222222,0.026455026,0.099395314,0.106198035,1023,0.082111437,0,0.022482893,0.10459433,0.287028074,75956,0.469798658,0.181208054,309300,1268,498.1326574,1119,439.5981417,40.07060809,38.54875283,0.016979446
G5300350091900,53,35,91900,53035091900,919,Census Tract 919,G5020,S,3957529,2173940,47.611465,-122.6535994,8817.7466,3957532.657,96,399,4413,2888.069179,0.441876275,0.558123725,0.014276003,0.160661681,0.110355767,2068,0.088007737,0.006286267,0,0.094294004,0.272570641,78097,0.309352518,0.043165468,278300,675,441.7508942,1728,1130.882289,261.1238619,90.41468389,0.055555556
G5300350092000,53,35,92000,53035092000,920,Census Tract 920,G5020,S,190106780,13443510,47.5710781,-122.8518527,82633.34965,195555165.1,0,586,5502,74.9584764,0.108869502,0.891130498,0,0.031624864,0.033260632,2025,0.030617284,0,0,0.030617284,0.241388175,79903,0.61878453,0.232044199,356200,348,4.741103197,2444,33.29671326,7.98358182,106.5067248,0
G5300350092101,53,35,92101,53035092101,921.01,Census Tract 921.01,G5020,S,46834840,1221687,47.4889818,-122.7193851,43412.25633,47119214.49,0,829,4426,244.7598279,0.199728875,0.800271125,0.01536376,0.033438771,0.091730682,1668,0.100719424,0,0,0.100719424,0.305506737,92325,0.520446097,0.081784387,440200,1291,71.3928915,2032,112.370531,45.84407982,187.3023046,0
G5300350092102,53,35,92102,53035092102,921.02,Census Tract 921.02,G5020,S,22881165,1204523,47.5109434,-122.7306406,36121.61388,23061819.38,0,972,4186,473.8259713,0.274725275,0.725274725,0.0169613,0.065456283,0.073339704,1950,0.036410256,0,0,0.036410256,0.292849443,87813,0.531690141,0.133802817,332500,990,112.0610873,1571,177.8262305,110.023613,232.20258,0
G5300350092200,53,35,92200,53035092200,922,Census Tract 922,G5020,S,5518650,2426413,47.5289923,-122.6484447,12288.73697,5518653.242,135,430,7169,3364.522983,0.37787697,0.62212303,0.041009904,0.050355698,0.133072953,2969,0.101380936,0.012798922,0.006399461,0.12057932,0.182804504,55227,0.616519174,0.286873156,308800,2990,1403.253413,2839,1332.386769,201.8056748,59.98047147,0.047551955
G5300350092300,53,35,92300,53035092300,923,Census Tract 923,G5020,S,7447741,0,47.518952,-122.6250033,13586.17095,7447735.248,109,473,6086,2116.436063,0.268320736,0.731679264,0.041570818,0.051265199,0.08034834,2967,0.118638355,0.023592855,0.00438153,0.14661274,0.204928338,57627,0.54368932,0.389428263,263500,3999,1390.671675,2637,917.0295593,164.4880476,77.7193559,0.04133485
G5300350092400,53,35,92400,53035092400,924,Census Tract 924,G5020,S,6106259,0,47.5212725,-122.5964115,10349.27234,6106259.191,213,93,6071,2575.032899,0.228133751,0.771866249,0.023554604,0.035578982,0.062427936,3018,0.05102717,0.00629556,0,0.05732273,0.171867722,62561,0.493965517,0.192241379,292500,583,247.2812025,2543,1078.621094,39.44622956,15.31872838,0.083759339
